block,stimulus,response,score,rt,filename
3,pleasure,a,1,1385,run92
3,black2,d,1,1435,run92
3,black3,d,1,1335,run92
3,white1,a,1,1435,run92
3,black1,d,1,1385,run92
3,white4,a,1,1385,run92
3,joy,a,1,1335,run92
3,black4,d,1,1435,run92
3,happy,a,1,1385,run92
4,block4,w,0,625,run92
5,black1,d,0,1445,run92
5,black5,a,1,1345,run92
5,white4,a,0,1335,run92
5,white5,d,1,1435,run92
5,white3,d,1,1335,run92
5,black2,a,1,1435,run92
5,black3,a,1,1335,run92
5,black4,a,1,1385,run92
5,white1,d,1,1435,run92
5,white2,d,1,1335,run92
6,hurt,d,1,1385,run92
6,white1,d,1,1385,run92
6,good,a,1,1435,run92
6,white4,d,1,1385,run92
6,pleasure,a,1,1385,run92
6,love,a,1,1335,run92
6,white5,d,1,1435,run92
6,black4,a,1,1385,run92
6,white3,d,1,1385,run92
6,happy,a,1,1385,run92
6,black5,a,1,1335,run92
6,bad,d,1,1435,run92
6,black2,a,1,1385,run92
6,black3,a,1,1335,run92
6,white2,d,1,1435,run92
6,nasty,d,1,1335,run92
6,agony,d,1,1385,run92
6,joy,a,1,1435,run92
6,black1,a,1,1335,run92
6,evil,d,1,1435,run92
1,good,d,0,1545,run93
1,joy,a,1,1345,run93
1,hurt,a,0,1335,run93
1,pleasure,a,1,1385,run93
1,nasty,d,1,1435,run93
1,love,a,1,1385,run93
1,evil,d,1,1385,run93
1,agony,d,1,1335,run93
1,happy,a,1,1435,run93
1,bad,d,1,1385,run93
2,white5,d,0,1335,run93
2,white3,a,1,1435,run93
2,black1,a,0,1335,run93
2,black3,d,1,1435,run93
2,black5,d,1,1335,run93
2,white1,a,1,1435,run93
2,white4,a,1,1335,run93
2,black4,d,1,1435,run93
2,white2,a,1,1385,run93
2,black2,d,1,1385,run93
3,white2,a,1,1385,run93
3,black2,d,1,1385,run93
3,black3,d,1,1335,run93
3,nasty,d,1,1385,run93
3,white1,a,1,1435,run93
3,white4,a,1,1335,run93
3,black5,d,1,1435,run93
3,black4,d,1,1335,run93
3,agony,d,1,1385,run93
3,bad,d,1,1385,run93
3,evil,d,1,1385,run93
3,happy,a,1,1435,run93
3,black1,d,1,1385,run93
3,pleasure,a,1,1385,run93
3,joy,a,1,1335,run93
3,hurt,d,1,1435,run93
3,white3,a,1,1385,run93
3,good,a,1,1335,run93
3,love,a,1,1385,run93
3,white5,a,1,1385,run93
4,block4,w,0,675,run93
5,white4,a,0,1445,run93
5,white5,d,1,1345,run93
5,white2,d,1,1335,run93
5,black3,d,0,1385,run93
5,black1,a,1,1435,run93
5,black5,a,1,1335,run93
5,white1,d,1,1435,run93
5,black4,a,1,1385,run93
5,black2,a,1,1335,run93
5,white3,d,1,1435,run93
6,white4,d,1,1335,run93
6,pleasure,a,1,1435,run93
6,joy,a,1,1335,run93
6,white1,d,1,1435,run93
6,hurt,d,1,1335,run93
6,nasty,d,1,1385,run93
6,bad,d,1,1385,run93
6,white5,d,1,1385,run93
6,love,a,1,1435,run93
6,black5,a,1,1335,run93
6,happy,a,1,1385,run93
6,black2,a,1,1385,run93
6,agony,d,1,1435,run93
6,black4,a,1,1385,run93
6,black1,a,1,1335,run93
6,black3,a,1,1385,run93
6,good,a,1,1385,run93
6,white3,d,1,1435,run93
6,evil,d,1,1335,run93
6,white2,d,1,1385,run93
1,happy,d,0,1545,run94
1,nasty,a,0,1345,run94
1,good,a,1,1335,run94
1,joy,a,1,1385,run94
1,agony,d,1,1435,run94
1,pleasure,a,1,1385,run94
1,bad,d,1,1385,run94
1,love,a,1,1385,run94
1,hurt,d,1,1385,run94
1,evil,d,1,1335,run94
2,black4,a,0,1435,run94
2,black3,d,1,1385,run94
2,white3,d,0,1335,run94
2,black1,d,1,1385,run94
2,white2,a,1,1435,run94
2,white5,a,1,1335,run94
2,white4,a,1,1385,run94
2,black2,d,1,1435,run94
2,black5,d,1,1335,run94
2,white1,a,1,1435,run94
3,black5,d,1,1385,run94
3,black1,d,1,1335,run94
3,white5,a,1,1435,run94
3,black2,d,1,1385,run94
3,black3,d,1,1335,run94
3,good,a,1,1435,run94
3,evil,d,1,1385,run94
3,bad,d,1,1335,run94
3,white4,a,1,1435,run94
3,nasty,d,1,1385,run94
3,white2,a,1,1385,run94
3,happy,a,1,1335,run94
3,love,a,1,1385,run94
3,white3,a,1,1385,run94
3,black4,d,1,1435,run94
3,joy,a,1,1385,run94
3,agony,d,1,1385,run94
3,pleasure,a,1,1385,run94
3,hurt,d,1,1385,run94
3,white1,a,1,1385,run94
4,block4,w,0,625,run94
5,black1,d,0,1445,run94
5,black2,a,1,1345,run94
5,white2,a,0,1335,run94
5,white4,d,1,1435,run94
5,black3,a,1,1385,run94
5,white3,d,1,1385,run94
5,white5,d,1,1335,run94
5,white1,d,1,1385,run94
5,black5,a,1,1435,run94
5,black4,a,1,1335,run94
6,white1,d,1,1435,run94
6,white5,d,1,1335,run94
6,love,a,1,1435,run94
6,hurt,d,1,1385,run94
6,bad,d,1,1335,run94
6,black5,a,1,1435,run94
6,white4,d,1,1385,run94
6,joy,a,1,1385,run94
6,white2,d,1,1385,run94
6,black1,a,1,1385,run94
6,black2,a,1,1335,run94
6,evil,d,1,1435,run94
6,agony,d,1,1335,run94
6,black4,a,1,1435,run94
6,good,a,1,1335,run94
6,happy,a,1,1385,run94
6,white3,d,1,1435,run94
6,black3,a,1,1385,run94
6,nasty,d,1,1385,run94
6,pleasure,a,1,1385,run94
1,love,d,0,1545,run95
1,nasty,a,0,1345,run95
1,agony,d,1,1385,run95
1,good,a,1,1385,run95
1,happy,a,1,1335,run95
1,bad,d,1,1435,run95
1,joy,a,1,1385,run95
1,hurt,d,1,1385,run95
1,evil,d,1,1335,run95
1,pleasure,a,1,1435,run95
2,black5,a,0,1335,run95
2,white3,d,0,1435,run95
2,black3,d,1,1335,run95
2,black2,d,1,1385,run95
2,black4,d,1,1385,run95
2,black1,d,1,1385,run95
2,white5,a,1,1435,run95
2,white2,a,1,1335,run95
2,white4,a,1,1385,run95
2,white1,a,1,1385,run95
3,nasty,d,1,1435,run95
3,love,a,1,1385,run95
3,black5,d,1,1385,run95
3,white1,a,1,1385,run95
3,black1,d,1,1385,run95
3,bad,d,1,1335,run95
3,hurt,d,1,1385,run95
3,good,a,1,1435,run95
3,white2,a,1,1335,run95
3,black3,d,1,1435,run95
3,white5,a,1,1385,run95
3,evil,d,1,1385,run95
3,black2,d,1,1335,run95
3,pleasure,a,1,1435,run95
3,agony,d,1,1385,run95
3,white3,a,1,1385,run95
3,white4,a,1,1335,run95
3,happy,a,1,1385,run95
3,black4,d,1,1435,run95
3,joy,a,1,1385,run95
4,block4,w,0,625,run95
5,white4,a,0,1445,run95
5,black2,d,0,1345,run95
5,white1,d,1,1335,run95
5,black1,a,1,1435,run95
5,white5,d,1,1385,run95
5,white3,d,1,1335,run95
5,white2,d,1,1385,run95
5,black5,a,1,1435,run95
5,black3,a,1,1335,run95
5,black4,a,1,1385,run95
6,hurt,d,1,1435,run95
6,agony,d,1,1335,run95
6,white4,d,1,1385,run95
6,black5,a,1,1435,run95
6,bad,d,1,1385,run95
6,black1,a,1,1385,run95
6,black3,a,1,1335,run95
6,white2,d,1,1435,run95
6,white3,d,1,1335,run95
6,evil,d,1,1385,run95
6,white1,d,1,1385,run95
6,love,a,1,1435,run95
6,pleasure,a,1,1335,run95
6,black4,a,1,1385,run95
6,nasty,d,1,1435,run95
6,joy,a,1,1385,run95
6,good,a,1,1335,run95
6,white5,d,1,1435,run95
6,happy,a,1,1385,run95
6,black2,a,1,1335,run95
1,good,d,0,1545,run96
1,agony,a,0,1345,run96
1,bad,d,1,1385,run96
1,happy,a,1,1385,run96
1,hurt,d,1,1385,run96
1,evil,d,1,1335,run96
1,nasty,d,1,1385,run96
1,pleasure,a,1,1435,run96
1,love,a,1,1335,run96
1,joy,a,1,1385,run96
2,black4,a,0,1385,run96
2,black1,d,1,1435,run96
2,black3,d,1,1335,run96
2,black5,d,1,1385,run96
2,white3,d,0,1385,run96
2,black2,d,1,1385,run96
2,white5,a,1,1435,run96
2,white2,a,1,1335,run96
2,white4,a,1,1385,run96
2,white1,a,1,1385,run96
3,agony,d,1,1435,run96
3,white5,a,1,1385,run96
3,black1,d,1,1385,run96
3,love,a,1,1385,run96
3,white1,a,1,1335,run96
3,hurt,d,1,1435,run96
3,black3,d,1,1335,run96
3,white4,a,1,1435,run96
3,black2,d,1,1385,run96
3,bad,d,1,1335,run96
3,white3,a,1,1435,run96
3,white2,a,1,1335,run96
3,black5,d,1,1435,run96
3,good,a,1,1385,run96
3,nasty,d,1,1385,run96
3,evil,d,1,1335,run96
3,joy,a,1,1435,run96
3,black4,d,1,1385,run96
3,pleasure,a,1,1385,run96
3,happy,a,1,1335,run96
4,block4,w,0,675,run96
5,black2,d,0,1445,run96
5,black3,a,1,1345,run96
5,white4,a,0,1335,run96
5,black4,a,1,1385,run96
5,white3,d,1,1435,run96
5,white2,d,1,1335,run96
5,black5,a,1,1435,run96
5,black1,a,1,1335,run96
5,white1,d,1,1435,run96
5,white5,d,1,1335,run96
6,nasty,d,1,1385,run96
6,white1,d,1,1385,run96
6,evil,d,1,1385,run96
6,black4,a,1,1435,run96
6,agony,d,1,1385,run96
6,hurt,d,1,1335,run96
6,love,a,1,1435,run96
6,good,a,1,1335,run96
6,black1,a,1,1385,run96
6,bad,d,1,1435,run96
6,black2,a,1,1385,run96
6,white5,d,1,1385,run96
6,joy,a,1,1385,run96
6,white3,d,1,1385,run96
6,black3,a,1,1385,run96
6,black5,a,1,1335,run96
6,happy,a,1,1385,run96
6,white4,d,1,1435,run96
6,pleasure,a,1,1385,run96
6,white2,d,1,1385,run96
1,agony,a,0,1545,run97
1,joy,d,0,1345,run97
1,happy,a,1,1385,run97
1,good,a,1,1335,run97
1,evil,d,1,1435,run97
1,nasty,d,1,1335,run97
1,pleasure,a,1,1435,run97
1,bad,d,1,1385,run97
1,love,a,1,1385,run97
1,hurt,d,1,1385,run97
2,black1,a,0,1385,run97
2,black5,d,1,1385,run97
2,black2,d,1,1335,run97
2,white1,d,0,1385,run97
2,white5,a,1,1435,run97
2,black4,d,1,1385,run97
2,black3,d,1,1335,run97
2,white4,a,1,1435,run97
2,white2,a,1,1335,run97
2,white3,a,1,1385,run97
3,evil,d,1,1435,run97
3,hurt,d,1,1335,run97
3,white2,a,1,1435,run97
3,black5,d,1,1385,run97
3,black3,d,1,1335,run97
3,black1,d,1,1385,run97
3,nasty,d,1,1385,run97
3,white3,a,1,1435,run97
3,agony,d,1,1385,run97
3,happy,a,1,1385,run97
3,pleasure,a,1,1335,run97
3,white5,a,1,1385,run97
3,white4,a,1,1385,run97
3,love,a,1,1385,run97
3,joy,a,1,1385,run97
3,black2,d,1,1435,run97
3,white1,a,1,1385,run97
3,good,a,1,1335,run97
3,black4,d,1,1435,run97
3,bad,d,1,1335,run97
4,block4,w,0,675,run97
5,black2,d,0,1445,run97
5,black3,a,1,1345,run97
5,white1,a,0,1335,run97
5,black1,a,1,1385,run97
5,white5,d,1,1435,run97
5,white3,d,1,1335,run97
5,white2,d,1,1385,run97
5,black5,a,1,1435,run97
5,white4,d,1,1385,run97
5,black4,a,1,1385,run97
6,evil,d,1,1385,run97
6,black4,a,1,1385,run97
6,hurt,d,1,1385,run97
6,good,a,1,1385,run97
6,white4,d,1,1385,run97
6,black5,a,1,1385,run97
6,black3,a,1,1335,run97
6,bad,d,1,1435,run97
6,white1,d,1,1335,run97
6,love,a,1,1435,run97
6,happy,a,1,1335,run97
6,white5,d,1,1435,run97
6,black2,a,1,1385,run97
6,nasty,d,1,1385,run97
6,agony,d,1,1335,run97
6,white3,d,1,1385,run97
6,pleasure,a,1,1435,run97
6,white2,d,1,1385,run97
6,black1,a,1,1385,run97
6,joy,a,1,1335,run97
1,love,d,0,1545,run98
1,hurt,a,0,1345,run98
1,bad,d,1,1385,run98
1,joy,a,1,1385,run98
1,agony,d,1,1385,run98
1,happy,a,1,1385,run98
1,pleasure,a,1,1335,run98
1,nasty,d,1,1435,run98
1,evil,d,1,1335,run98
1,good,a,1,1435,run98
2,white3,d,0,1385,run98
2,black1,a,0,1385,run98
2,black4,d,1,1385,run98
2,black2,d,1,1335,run98
2,white4,a,1,1435,run98
2,white2,a,1,1335,run98
2,black3,d,1,1435,run98
2,white1,a,1,1385,run98
2,white5,a,1,1335,run98
2,black5,d,1,1435,run98
3,pleasure,a,1,1385,run98
3,good,a,1,1335,run98
3,black2,d,1,1435,run98
3,black1,d,1,1335,run98
3,love,a,1,1435,run98
3,agony,d,1,1385,run98
3,white3,a,1,1385,run98
3,hurt,d,1,1385,run98
3,black5,d,1,1335,run98
3,white1,a,1,1435,run98
3,nasty,d,1,1385,run98
3,evil,d,1,1335,run98
3,happy,a,1,1435,run98
3,white4,a,1,1335,run98
3,black4,d,1,1435,run98
3,black3,d,1,1335,run98
3,white2,a,1,1435,run98
3,bad,d,1,1385,run98
3,joy,a,1,1385,run98
3,white5,a,1,1335,run98
4,block4,w,0,675,run98
5,white4,a,0,1445,run98
5,black4,d,0,1345,run98
5,black3,a,1,1385,run98
5,black1,a,1,1335,run98
5,white5,d,1,1435,run98
5,black2,a,1,1385,run98
5,white3,d,1,1385,run98
5,white2,d,1,1335,run98
5,black5,a,1,1435,run98
5,white1,d,1,1385,run98
6,black1,a,1,1385,run98
6,white2,d,1,1385,run98
6,white5,d,1,1335,run98
6,white4,d,1,1385,run98
6,happy,a,1,1435,run98
6,hurt,d,1,1385,run98
6,pleasure,a,1,1385,run98
6,bad,d,1,1385,run98
6,white3,d,1,1335,run98
6,evil,d,1,1385,run98
6,love,a,1,1435,run98
6,black3,a,1,1335,run98
6,nasty,d,1,1435,run98
6,joy,a,1,1385,run98
6,white1,d,1,1385,run98
6,good,a,1,1385,run98
6,black4,a,1,1335,run98
6,agony,d,1,1435,run98
6,black2,a,1,1385,run98
6,black5,a,1,1335,run98
1,agony,a,0,1545,run99
1,evil,d,1,1345,run99
1,bad,d,1,1335,run99
1,love,d,0,1385,run99
1,happy,a,1,1435,run99
1,hurt,d,1,1385,run99
1,joy,a,1,1385,run99
1,nasty,d,1,1385,run99
1,pleasure,a,1,1385,run99
1,good,a,1,1335,run99
2,black5,a,0,1385,run99
2,black2,d,1,1435,run99
2,white3,d,0,1335,run99
2,black3,d,1,1385,run99
2,black4,d,1,1385,run99
2,white1,a,1,1435,run99
2,white2,a,1,1335,run99
2,black1,d,1,1435,run99
2,white4,a,1,1385,run99
2,white5,a,1,1335,run99
3,good,a,1,1385,run99
3,white5,a,1,1385,run99
3,evil,d,1,1435,run99
3,happy,a,1,1385,run99
3,black2,d,1,1385,run99
3,black4,d,1,1335,run99
3,black5,d,1,1385,run99
3,bad,d,1,1385,run99
3,white4,a,1,1435,run99
3,agony,d,1,1385,run99
3,black1,d,1,1335,run99
3,nasty,d,1,1385,run99
3,pleasure,a,1,1435,run99
3,white3,a,1,1335,run99
3,white1,a,1,1385,run99
3,love,a,1,1385,run99
3,joy,a,1,1385,run99
3,hurt,d,1,1435,run99
3,white2,a,1,1385,run99
3,black3,d,1,1385,run99
4,block4,w,0,625,run99
5,white4,a,0,1445,run99
5,white2,d,1,1345,run99
5,white3,d,1,1335,run99
5,black1,d,0,1385,run99
5,white5,d,1,1385,run99
5,black5,a,1,1435,run99
5,black3,a,1,1335,run99
5,black4,a,1,1385,run99
5,black2,a,1,1385,run99
5,white1,d,1,1435,run99
6,nasty,d,1,1335,run99
6,love,a,1,1435,run99
6,white4,d,1,1385,run99
6,white5,d,1,1335,run99
6,white2,d,1,1385,run99
6,evil,d,1,1385,run99
6,bad,d,1,1385,run99
6,hurt,d,1,1385,run99
6,pleasure,a,1,1435,run99
6,black5,a,1,1335,run99
6,black2,a,1,1385,run99
6,black1,a,1,1385,run99
6,good,a,1,1385,run99
6,black3,a,1,1385,run99
6,agony,d,1,1435,run99
6,happy,a,1,1385,run99
6,white3,d,1,1385,run99
6,white1,d,1,1335,run99
6,joy,a,1,1435,run99
6,black4,a,1,1335,run99
1,pleasure,d,0,1545,run100
1,happy,a,1,1345,run100
1,love,a,1,1335,run100
1,good,a,1,1385,run100
1,nasty,a,0,1385,run100
1,bad,d,1,1435,run100
1,evil,d,1,1335,run100
1,joy,a,1,1435,run100
1,agony,d,1,1385,run100
1,hurt,d,1,1335,run100
2,black2,a,0,1435,run100
2,white5,d,0,1385,run100
2,black5,d,1,1335,run100
2,white2,a,1,1435,run100
2,white4,a,1,1335,run100
2,black3,d,1,1435,run100
2,white3,a,1,1385,run100
2,black4,d,1,1385,run100
2,white1,a,1,1385,run100
2,black1,d,1,1385,run100
3,evil,d,1,1335,run100
3,black3,d,1,1385,run100
3,black4,d,1,1385,run100
3,black1,d,1,1385,run100
3,agony,d,1,1385,run100
3,white2,a,1,1435,run100
3,bad,d,1,1385,run100
3,joy,a,1,1385,run100
3,hurt,d,1,1385,run100
3,white4,a,1,1385,run100
3,pleasure,a,1,1335,run100
3,good,a,1,1385,run100
3,white1,a,1,1385,run100
3,nasty,d,1,1435,run100
3,white3,a,1,1385,run100
3,happy,a,1,1335,run100
3,white5,a,1,1385,run100
3,love,a,1,1385,run100
3,black5,d,1,1435,run100
3,black2,d,1,1335,run100
4,block4,w,0,675,run100
5,white4,a,0,1445,run100
5,black3,d,0,1345,run100
5,black4,a,1,1385,run100
5,white5,d,1,1385,run100
5,white1,d,1,1335,run100
5,black5,a,1,1435,run100
5,black1,a,1,1335,run100
5,white2,d,1,1435,run100
5,black2,a,1,1385,run100
5,white3,d,1,1385,run100
6,black5,a,1,1385,run100
6,white2,d,1,1385,run100
6,happy,a,1,1385,run100
6,pleasure,a,1,1335,run100
6,agony,d,1,1435,run100
6,black1,a,1,1385,run100
6,love,a,1,1335,run100
6,white4,d,1,1435,run100
6,evil,d,1,1335,run100
6,hurt,d,1,1385,run100
6,white1,d,1,1385,run100
6,good,a,1,1435,run100
6,bad,d,1,1385,run100
6,black4,a,1,1385,run100
6,nasty,d,1,1385,run100
6,black2,a,1,1385,run100
6,black3,a,1,1335,run100
6,white5,d,1,1435,run100
6,white3,d,1,1335,run100
6,joy,a,1,1435,run100
